chr17	576517	576518	0.0	0.0
chr17	578180	578181	0.0	0.0
chr17	598240	598241	0.0	0.0
chr17	599924	599925	0.0	0.0
chr17	600257	600258	0.0	0.0
chr17	608209	608210	0.0	0.0
chr17	618965	618966	0.08499501067964105	0.000914206334870219
chr17	619842	619843	0.0	0.000914206334870219
chr17	621720	621721	0.002600534893953031	0.0009190901394010628
chr17	624676	624677	0.04660348454286918	0.001056850039709784
chr17	627265	627266	0.2250210017675104	0.0016394294132858686
chr17	631754	631755	0.4669254474743039	0.003735457746998019
chr17	632686	632687	0.032015797631696145	0.0037652964703907598
chr17	632905	632906	2.6899102214877604	0.004354386808896579
chr17	633188	633189	6.591832672369982	0.006219875455177284
chr17	633567	633568	0.1923601318656996	0.006292779945154384
chr17	634928	634929	4.616760263931536	0.012576190664365204
chr17	635080	635081	1.2226731342647676	0.01276203698077345
chr17	636822	636823	0.030825816679083087	0.012815735553428412
chr17	642928	642929	0.23273585193742966	0.014236820665358358
chr17	643426	643427	2.6461561371550477e-58	0.014236820665358358
chr17	647988	647989	0.24319458412226186	0.015346274358124117
chr17	648157	648158	7.152740416851922e-58	0.015346274358124117
chr17	648498	648499	3.430182880010626e-09	0.01534627435929381
chr17	649067	649068	3.085327952889198e-08	0.015346274376849326
chr17	649232	649233	3.5985206772498424e-05	0.015346280314408444
chr17	653818	653819	9.583460263452952e-05	0.015346719811896127
chr17	656880	656881	0.6892895097588793	0.017457324290777815
chr17	657480	657481	0.0002678976209519973	0.017457485029350385
chr17	657730	657731	0.0005574814000131441	0.01745762439970039
chr17	662373	662374	0.015543001729789816	0.017529790556731803
chr17	677226	677227	0.040645040908884884	0.01813349134935147
chr17	677639	677640	1.4337564529093244e-48	0.01813349134935147
chr17	680299	680300	4.222729674318248e-48	0.01813349134935147
chr17	684729	684730	7.273214265163522e-48	0.01813349134935147
chr17	685752	685753	2.4330305614444137	0.020622481613709106
chr17	687811	687812	4.2889509716550736e-07	0.02062248249680411
chr17	689948	689949	7.27272619541313e-07	0.020622484050985698
chr17	690446	690447	1.0738097998177922e-06	0.02062248458574298
chr17	692520	692521	2.720094438663664e-06	0.020622490227218845
chr17	696016	696017	6.677733081656994e-06	0.0206225135725737
chr17	697903	697904	1.477869484061007	0.02341125328899682
chr17	698176	698177	5.456397832149078	0.02490084989717352
chr17	698207	698208	2.0408487120795977e-07	0.02490084990350015
chr17	698664	698665	1.364552174748144e-05	0.024900856139503588
chr17	698814	698815	0.0008524405666120322	0.02490098400558858
chr17	698884	698885	2.363253923592119	0.02506641178024003
chr17	699606	699607	12.04164506002672	0.03376047951357932
chr17	699620	699621	41.053187518779	0.03433522413884223
chr17	699816	699817	106.92971577765566	0.055293448431262736
chr17	700337	700338	223.4448495010201	0.17170821502129419
chr17	700685	700686	159.31798737004908	0.22715087462607125
chr17	700687	700688	0.0004151477723130458	0.2271508754563668
chr17	700998	700999	4.52939712173969e-05	0.22715088954279186
chr17	701122	701123	9.047872198543476e-13	0.22715088954279197
chr17	701461	701462	0.008036851209978615	0.22715361403535217
chr17	701533	701534	0.0004102571422448514	0.22715364357386642
chr17	701827	701828	0.008661163079764694	0.22715618995581185
chr17	702434	702435	0.0002529763230086124	0.22715634351243993
chr17	703207	703208	0.00021540301521970969	0.2271565100189707
chr17	703402	703403	0.0002505732116210741	0.22715655888074696
chr17	704017	704018	0.0243623281463624	0.22717154171255696
chr17	704201	704202	47.16604053692893	0.2358500931713519
chr17	704480	704481	0.0243623281463624	0.23585689026090473
chr17	704882	704883	0.11866531767697093	0.23590459371861086
chr17	706339	706340	0.03795763906990216	0.2359598979987357
chr17	706563	706564	56.98690520324176	0.24872496476426187
chr17	706569	706570	163.19409493116243	0.24970412933384883
chr17	706862	706863	32.44680790262788	0.25921104404931883
chr17	707152	707153	7.422661391972033	0.2613636158529907
chr17	707174	707175	4.104041739800995	0.26145390477126634
chr17	708793	708794	0.08291225914477	0.2615881397188217
chr17	708898	708899	78.66043860745141	0.2698474857726041
chr17	708934	708935	0.2186298193514531	0.26985535644610076
chr17	708938	708939	5.048020910216538e-05	0.26985535664802157
chr17	710142	710143	0.010946672302155678	0.26986853644147335
chr17	710221	710222	4.256021387497387	0.27020476213108563
chr17	710317	710318	118.32126442604084	0.2815636035159855
chr17	710512	710513	247.8362447334007	0.32989167123899865
chr17	710735	710736	12.114830513653045	0.3325932784435433
chr17	710947	710948	6.211827389892001	0.33391018585020044
chr17	711814	711815	1.0145657602200928	0.33478981436431127
chr17	712159	712160	0.3032637849775785	0.33489444037012855
chr17	712163	712164	0.05719353052323545	0.33489466914425065
chr17	713765	713766	2.0542088479179215e-05	0.3348947020526764
chr17	715350	715351	0.038058950656495415	0.33495502548946693
chr17	716120	716121	0.02083562280716298	0.33497106891902845
chr17	716824	716825	2.2001469889103067	0.3365199723992213
chr17	718075	718076	16.163444378301108	0.35674044131647603
chr17	719017	719018	9.98478756730604	0.36614611120487833
chr17	719452	719453	5.6502558238689184	0.3686039724882613
chr17	720692	720693	9.891641964362282	0.38086960852407054
chr17	721014	721015	0.05753167579424915	0.3808881337236763
chr17	722135	722136	0.0098241296488479	0.38089914657301266
chr17	727132	727133	0.002945539830925329	0.3809138654355478
chr17	727863	727864	1.56562676174431e-14	0.3809138654355478
chr17	728030	728031	1.6437802599130822e-14	0.3809138654355478
chr17	728767	728768	5.285526147042155	0.38480929820591786
chr17	732283	732284	0.3781332688682841	0.38613881477925877
chr17	733738	733739	0.2601449623536266	0.38651732569948327
chr17	733773	733774	0.01250700370243795	0.38651776344461286
chr17	733887	733888	0.21287842227358866	0.38654203158475203
chr17	735362	735363	1.9053796756412165	0.38935246660632283
chr17	735768	735769	7.396950376960097e-39	0.38935246660632283
chr17	736050	736051	9.596081364648829e-39	0.38935246660632283
chr17	736101	736102	0.0007993602990718894	0.3893525073736981
chr17	736223	736224	0.03080298984327013	0.38935626533845896
chr17	736281	736282	9.381313458323584	0.3899003815190417
chr17	736927	736928	84.72961113218116	0.44463571031043075
chr17	737584	737585	14.665537248888553	0.45427096828295055
chr17	737654	737655	3.2993575255517635	0.45450192330973915
chr17	737868	737869	145.46694530817047	0.4856318496056876
chr17	738043	738044	3.2993575255517635	0.4862092371726592
chr17	738319	738320	1.0528505170141078	0.48649982391535507
chr17	738364	738365	0.09086715032770663	0.4865039129371198
chr17	738375	738376	11.3367937381542	0.4866286176682395
chr17	738801	738802	1.9762465423427742	0.48747049869527753
chr17	738853	738854	0.6729456969260031	0.4875054918715177
chr17	741636	741637	0.2249339230311888	0.4881314829793135
chr17	743672	743673	2.1408975230110103	0.49249035033616395
chr17	743693	743694	0.07140766540618643	0.49249184989713746
chr17	743921	743922	0.04433168129720548	0.4925019575204732
chr17	744229	744230	14.190402233983555	0.49687260140854017
chr17	744574	744575	28.93672168910257	0.5068557703912806
chr17	745152	745153	3.2620084999606145	0.5087412113042579
chr17	745875	745876	0.08148590531115461	0.5088001256137978
chr17	746832	746833	0.7227853957968399	0.5094918312375755
chr17	746881	746882	0.9763256014087788	0.5095396711920445
